subject_id,trial_id,task_label,shap_obj_dwell_prop,shap_scene_dwell_prop,shap_obj_fix_count,shap_scene_fix_count,shap_obj_dwell_early_ms,shap_obj_dwell_middle_ms,shap_obj_dwell_late_ms,shap_scene_dwell_early_ms,shap_scene_dwell_middle_ms,shap_scene_dwell_late_ms,shap_mean_fix_duration_ms,shap_first_fix_latency_obj_ms,shap_obj_scene_transitions,shap_transition_entropy,shap_obj_revisits,shap_scene_revisits,shap_scanpath_length_deg,shap_fixation_dispersion,shap_saccade_amplitude_mean_deg
1,40,0,-0.09710797079889613,-0.07063584292624375,0.00049132634794175,-0.0619047461542989,-0.0011797943185774106,0.002447296316680285,0.000302987096935267,-0.09844396217287703,-0.024119443621854048,9.570569595827543e-05,0.0021639483497669777,0.01828543796692743,-0.013072747558215761,-0.003006854465274883,-0.0017474058326023398,-0.016726281728296332,-0.03428020649631245,-0.02656583251763119,-0.04166216878269096
1,44,0,-0.07407221788298984,-0.049312488344152264,0.000865171808990134,-0.021482381691663152,0.0025804150126899563,-0.005529187634292188,0.0006094516278748158,-0.05196689098191646,-0.03670254880196419,-0.005020813964482471,0.0028568384389800294,-0.03961638663567759,-0.014210257211616723,-0.001744449705903149,-0.0016735819573007419,-0.02711781549929124,-0.02470336565578156,-0.01770564852901697,-0.01676197499285001
1,57,0,-0.10879613026749721,-0.07997872265637618,-0.002264529937703063,-0.04171217813382029,0.01603810126984928,-0.007213805182245664,-0.007365569192257679,0.103320518026088,-0.051236233564743,-0.009219501543079262,0.0012468324474230045,0.027784149542851376,-0.011999224443760424,-0.004775682696538605,-0.0010682199450195808,-0.01863980413937085,-0.02887391472602087,-0.01896851309669097,-0.0403346233340424
1,59,0,-0.08247172731167882,-0.06257359524531916,0.004694875945026847,-0.05076080680185734,-0.0045832065278133115,0.004705184556293469,-0.0015686709200410807,-0.11297804752132913,-0.019760836781594352,0.004073137110251663,0.0030660742622557278,0.022972969470646986,-0.002092092565393716,-0.0020561139803202794,0.0002920050542060836,0.026474764839280806,-0.02405109448653885,0.00801650792832027,-0.00912776551826241
1,61,0,-0.06873956543502609,-0.05482639610152676,-0.004539756792801392,-0.04205861295521079,-0.0008429331239554595,0.002718246591290499,-0.002712034152421224,-0.10147543824846397,-0.014879159926589067,-0.0008476329912401043,0.003976017932715044,-0.029684212136803573,-0.015158342179446928,-0.004062581345914695,-0.002083280490212875,-0.02500389330186808,-0.02216482164099951,0.015801774969454722,-0.012717429810928134
1,68,0,0.028478389589795827,0.019223732694053534,0.0018495294855914255,0.01578220512803949,-0.021119730185677227,-0.0047234805371986375,-0.008152622375304324,0.08232462033909517,0.014623071579367451,-0.0006195160863967926,0.0008012894436471437,0.012990575563455092,-0.008652300215904464,0.001146449119417381,-0.0011051030028098197,0.01342669740536504,-0.022554280309796497,-0.04775397678421823,-0.032835300758591396
1,69,0,-0.10142364567340531,-0.07475294975848336,-0.0035215683008950178,-0.05818172695251603,0.009554164279091976,-0.003376564905518171,1.5425398355646676e-05,-0.06348866006790123,-0.03030325610765473,-0.003575042198125585,-0.0007870679715329788,0.027952795623785637,-0.010911814854458392,-0.0033199757807275067,-0.0006192413744398933,-0.019469425245608116,-0.029976157428414855,-0.032610787131341155,-0.02945878693186525
1,70,0,-0.0005938366505551391,0.0008402439098019955,0.0019223732707631283,0.01608044445024836,0.0033305771129633634,0.003709817165628469,-0.002680054983733256,-0.01978455999807163,0.01648153819619183,-0.005945435852012584,-0.0036382526165721837,-0.02215840534128553,-0.01728062353721776,-0.0005810767773914887,8.730602890259927e-05,-0.024651801619062143,-0.018733153694234873,-0.04347380203125899,-0.03490574540007871
1,71,0,-0.05913659427598062,-0.04057382782247961,0.0024763666885413657,-0.021128826463728,0.005591556647059789,0.0007537284812650025,-0.0024345561785363676,-0.043942566557075555,0.030697909312686983,0.012094074499773547,0.003586118681131772,-0.037920739660977656,-0.0012154047500239737,-0.002542140658669294,0.002734132657522686,-0.01972362470116832,-0.016824898652795746,-0.004210213034826317,-0.009837824421307425
1,74,0,-0.0846062261127996,-0.06169965995614428,0.00011684811101196326,-0.05716309295050416,-0.0018909647508450495,0.0011611246805713423,-0.00600779715205859,-0.0005278962532701294,-0.024206024865303412,-0.008729529613267763,-0.0009950936190099727,0.05938838862679362,-0.013070113595412294,-0.0033652786118895752,0.00017052944537279774,-0.018115978656334256,-0.029535084379168196,-0.045314425202119,-0.034076916511472405
1,75,0,-0.08450671738156228,-0.06314421738014439,-0.0006739483030354125,-0.03235653857614766,-0.0008799857458326437,0.001957227759760036,-0.0013166729625392485,-0.10236755338270051,-0.022218526461938518,0.00306405973102619,0.0032561574347665864,-0.023776672892674888,-0.01498475988495738,-0.003138378242810648,-0.0013912034457849365,-0.026096162304721244,-0.025890101108269475,0.0026929319264105854,-0.013385918385506845
1,79,0,-0.10111521212108128,-0.07693211940141681,-0.007649079080240162,-0.06466710406596658,0.0007994728718712826,-0.0004217970017276303,-0.004068357141618899,-0.04064389407225519,-0.029920704660458552,-0.00457443389896456,-0.0014753599202304516,-0.03135395224719748,-0.011996382079493616,-0.003636325642922606,0.0001442867928764543,-0.029318125333915885,-0.023446137452384632,0.004226755053212321,-0.01835739261661749
1,80,0,-0.08911890136732868,-0.0636519915284202,-0.0021239505279485,-0.06061287942160783,-0.0016784418139534486,0.006231975009123106,-0.003597178069124508,-0.09056781674166806,-0.016334551134929223,-0.0011988532563461368,-0.0002652554765754049,-0.020019370337071938,-0.014129660892848495,-0.004158122102647002,-0.001000655782354802,-0.02288607989233263,-0.028764461714181927,-0.026600781392426356,-0.0345306975630662
1,91,0,-0.1002950183231711,-0.07668953908897333,-0.009468165357204354,-0.06579338988556781,-0.0034025559762535184,0.001476433181396285,-0.004163243173452259,-0.10619174330105827,-0.027546678635907318,0.0010741759747694831,7.883815510842866e-05,0.02428602830319183,-0.010218322918937815,-0.00241542962297521,-0.0008270297442237451,-0.017015950170528652,-0.030498829538685556,-0.001169830459911219,-0.027808248213410557
1,106,0,0.05384776413791288,0.038308965285050976,-0.008545359413930172,0.027811699249210974,0.0020699199573901393,-0.015227321761537873,-0.015367307732056348,0.04975802964179155,0.009920055040067958,0.00184005029971649,-0.01897535828679062,-0.0038460097229703616,0.009731774289919073,0.00025567704123518345,-5.632339972721342e-05,0.009472783079241404,0.013361639866245464,0.007383326040143807,0.013715563445358554
